Packet Log - Server Side
Timestamp | Packet # | Action | Checksum | Status
Packet Log - Client Side
Timestamp | Packet # | Action | Checksum | Status
1740360741.5379882 | 0 | Sent | 101 | Success
1740360741.540687 | 0 | Received | 101 | Success
1740360741.622723 | 1 | Sent | 241 | Success
1740360741.627253 | 1 | Received | 241 | Success
1740360741.642357 | 0 | Sent | 250 | Success
1740360741.6458309 | 0 | Received | 250 | Success
1740360741.656929 | 1 | Sent | 2 | Success
1740360741.660186 | 1 | Received | 2 | Success
1740360741.7507799 | 0 | Sent | 34 | Success
1740360741.7547991 | 0 | Received | 34 | Success
1740360741.804559 | 1 | Sent | 204 | Success
1740360741.808814 | 1 | Received | 204 | Success
1740360741.866389 | 0 | Sent | 234 | Success
1740360741.8690822 | 0 | Received | 234 | Success
1740360741.970871 | 1 | Sent | 104 | Success
1740360741.975405 | 1 | Received | 104 | Success
1740360742.075083 | 0 | Sent | 69 | Success
1740360742.080202 | 0 | Received | 69 | Success
1740360742.180702 | 1 | Sent | 170 | Success
1740360742.187958 | 1 | Received | 170 | Success
1740360742.195702 | 0 | Sent | 63 | Success
1740360742.199031 | 0 | Received | 63 | Success
1740360742.246324 | 1 | Sent | 215 | Success
1740360742.250025 | 1 | Received | 215 | Success
1740360742.3490329 | 0 | Sent | 187 | Success
1740360742.353665 | 0 | Received | 187 | Success
1740360742.417207 | 1 | Sent | 56 | Success
1740360742.4209 | 1 | Received | 56 | Success
1740360742.46902 | 0 | Sent | 227 | Success
1740360742.472744 | 0 | Received | 227 | Success
1740360742.575825 | 1 | Sent | 242 | Success
1740360742.580211 | 1 | Received | 242 | Success
1740360742.601859 | 0 | Sent | 111 | Success
1740360742.6064582 | 0 | Received | 111 | Success
1740360742.695126 | 1 | Sent | 163 | Success
1740360742.6996522 | 1 | Received | 163 | Success
1740360742.793994 | 0 | Sent | 223 | Success
1740360742.799695 | 0 | Received | 223 | Success
1740360742.8376691 | 1 | Sent | 236 | Success
1740360742.841843 | 1 | Received | 236 | Success
1740360742.85251 | 0 | Sent | 179 | Success
1740360742.85655 | 0 | Received | 179 | Success
1740360742.933942 | 1 | Sent | 38 | Success
1740360742.9375849 | 1 | Received | 38 | Success
1740360742.9773598 | 0 | Sent | 62 | Success
1740360742.981822 | 0 | Received | 62 | Success
1740360743.029716 | 1 | Sent | 133 | Success
1740360743.034247 | 1 | Received | 133 | Success
1740360743.0400121 | 0 | Sent | 14 | Success
1740360743.043652 | 0 | Received | 14 | Success
1740360743.0668092 | 1 | Sent | 173 | Success
1740360743.0699909 | 1 | Received | 173 | Success
1740360743.087616 | 0 | Sent | 114 | Success
1740360743.090718 | 0 | Received | 114 | Success
1740360743.144594 | 1 | Sent | 26 | Success
1740360743.1484191 | 1 | Received | 26 | Success
1740360743.234565 | 0 | Sent | 124 | Success
1740360743.237275 | 0 | Received | 124 | Success
1740360743.336993 | 1 | Sent | 59 | Success
1740360743.340183 | 1 | Received | 59 | Success
1740360743.424711 | 0 | Sent | 234 | Success
1740360743.429156 | 0 | Received | 234 | Success
1740360743.45713 | 1 | Sent | 194 | Success
1740360743.461092 | 1 | Received | 194 | Success
1740360743.4849348 | 0 | Sent | 30 | Success
1740360743.488786 | 0 | Received | 30 | Success
1740360743.50076 | 1 | Sent | 237 | Success
1740360743.504339 | 1 | Received | 237 | Success
1740360743.547711 | 0 | Sent | 100 | Success
1740360743.5512729 | 0 | Received | 100 | Success
1740360743.578005 | 1 | Sent | 228 | Success
1740360743.581612 | 1 | Received | 228 | Success
1740360743.6755059 | 0 | Sent | 42 | Success
1740360743.680007 | 0 | Received | 42 | Success
1740360743.7328892 | 1 | Sent | 169 | Success
1740360743.736725 | 1 | Received | 169 | Success
1740360743.765255 | 0 | Sent | 15 | Success
1740360743.769851 | 0 | Received | 15 | Success
1740360743.839552 | 1 | Sent | 223 | Success
1740360743.84398 | 1 | Received | 223 | Success
1740360743.9480991 | 0 | Sent | 233 | Success
1740360743.952868 | 0 | Received | 233 | Success
1740360743.9969559 | 1 | Sent | 138 | Success
1740360744.000673 | 1 | Received | 138 | Success
1740360744.052392 | 0 | Sent | 137 | Success
1740360744.056415 | 0 | Received | 137 | Success
1740360744.158081 | 1 | Sent | 254 | Success
1740360744.163223 | 1 | Received | 254 | Success
1740360744.1943161 | 0 | Sent | 63 | Success
1740360744.198436 | 0 | Received | 63 | Success
1740360744.267335 | 1 | Sent | 65 | Success
1740360744.271775 | 1 | Received | 65 | Success
1740360744.294209 | 0 | Sent | 59 | Success
1740360744.296957 | 0 | Received | 59 | Success
1740360744.3992589 | 1 | Sent | 218 | Success
1740360744.4037461 | 1 | Received | 218 | Success
1740360744.46096 | 0 | Sent | 225 | Success
1740360744.465327 | 0 | Received | 225 | Success
1740360744.5564768 | 1 | Sent | 93 | Success
1740360744.559813 | 1 | Received | 93 | Success
1740360744.624477 | 0 | Sent | 58 | Success
1740360744.628142 | 0 | Received | 58 | Success
1740360744.670366 | 1 | Sent | 195 | Success
1740360744.674176 | 1 | Received | 195 | Success
1740360744.725923 | 0 | Sent | 26 | Success
1740360744.730436 | 0 | Received | 26 | Success
1740360744.765558 | 1 | Sent | 180 | Success
1740360744.769257 | 1 | Received | 180 | Success
1740360744.8464692 | 0 | Sent | 31 | Success
1740360744.850624 | 0 | Received | 31 | Success
1740360744.882648 | 1 | Sent | 45 | Success
1740360744.888004 | 1 | Received | 45 | Success
1740360744.966455 | 0 | Sent | 242 | Success
1740360744.968682 | 0 | Received | 242 | Success
1740360745.045223 | 1 | Sent | 156 | Success
1740360745.048316 | 1 | Received | 156 | Success
1740360745.1309178 | 0 | Sent | 97 | Success
1740360745.135394 | 0 | Received | 97 | Success
1740360745.202486 | 1 | Sent | 155 | Success
1740360745.206869 | 1 | Received | 155 | Success
1740360745.2338 | 0 | Sent | 146 | Success
1740360745.237791 | 0 | Received | 146 | Success
1740360745.340309 | 1 | Sent | 229 | Success
1740360745.3458729 | 1 | Received | 229 | Success
1740360745.4157069 | 0 | Sent | 171 | Success
1740360745.420811 | 0 | Received | 171 | Success
1740360745.528875 | 1 | Sent | 210 | Success
1740360745.533965 | 1 | Received | 210 | Success
1740360745.633487 | 0 | Sent | 21 | Success
1740360745.639288 | 0 | Received | 21 | Success
1740360745.738208 | 1 | Sent | 227 | Success
1740360745.7437718 | 1 | Received | 227 | Success
1740360745.821176 | 0 | Sent | 61 | Success
1740360745.8244748 | 0 | Received | 61 | Success
1740360745.85752 | 1 | Sent | 61 | Success
1740360745.862598 | 1 | Received | 61 | Success
1740360745.9258392 | 0 | Sent | 49 | Success
1740360745.93029 | 0 | Received | 49 | Success
1740360745.972415 | 1 | Sent | 19 | Success
1740360745.976706 | 1 | Received | 19 | Success
1740360746.017784 | 0 | Sent | 213 | Success
1740360746.022253 | 0 | Received | 213 | Success
1740360746.068199 | 1 | Sent | 228 | Success
1740360746.0726342 | 1 | Received | 228 | Success
1740360746.120476 | 0 | Sent | 3 | Success
1740360746.124179 | 0 | Received | 3 | Success
1740360746.193968 | 1 | Sent | 18 | Success
1740360746.1982772 | 1 | Received | 18 | Success
1740360746.2770402 | 0 | Sent | 82 | Success
1740360746.281342 | 0 | Received | 82 | Success
1740360746.344705 | 1 | Sent | 35 | Success
1740360746.3500109 | 1 | Received | 35 | Success
1740360746.445757 | 0 | Sent | 70 | Success
1740360746.4485319 | 0 | Received | 70 | Success
1740360746.487571 | 1 | Sent | 69 | Success
1740360746.48953 | 1 | Received | 69 | Success
1740360746.5544791 | 0 | Sent | 140 | Success
1740360746.557208 | 0 | Received | 140 | Success
1740360746.632406 | 1 | Sent | 13 | Success
1740360746.6350589 | 1 | Received | 13 | Success
1740360746.6727948 | 0 | Sent | 42 | Success
1740360746.675974 | 0 | Received | 42 | Success
1740360746.7669241 | 1 | Sent | 210 | Success
1740360746.771178 | 1 | Received | 210 | Success
1740360746.875133 | 0 | Sent | 71 | Success
1740360746.8803551 | 0 | Received | 71 | Success
1740360746.927538 | 1 | Sent | 58 | Success
1740360746.931348 | 1 | Received | 58 | Success
1740360746.99985 | 0 | Sent | 212 | Success
1740360747.004208 | 0 | Received | 212 | Success
1740360747.106716 | 1 | Sent | 92 | Success
1740360747.111819 | 1 | Received | 92 | Success
1740360747.143104 | 0 | Sent | 100 | Success
1740360747.1474109 | 0 | Received | 100 | Success
1740360747.247415 | 1 | Sent | 254 | Success
1740360747.254987 | 1 | Received | 254 | Success
1740360747.357805 | 0 | Sent | 172 | Success
1740360747.363001 | 0 | Received | 172 | Success
1740360747.41467 | 1 | Sent | 195 | Success
1740360747.4189188 | 1 | Received | 195 | Success
1740360747.4545212 | 0 | Sent | 156 | Success
1740360747.459023 | 0 | Received | 156 | Success
1740360747.474346 | 1 | Sent | 168 | Success
1740360747.4780421 | 1 | Received | 168 | Success
1740360747.517944 | 0 | Sent | 120 | Success
1740360747.539826 | 0 | Received | 120 | Success
1740360747.5509062 | 1 | Sent | 92 | Success
1740360747.5529852 | 1 | Received | 92 | Success
1740360747.639135 | 0 | Sent | 77 | Success
1740360747.642805 | 0 | Received | 77 | Success
1740360747.659216 | 1 | Sent | 49 | Success
1740360747.6624 | 1 | Received | 49 | Success
1740360747.7549398 | 0 | Sent | 75 | Success
1740360747.75869 | 0 | Received | 75 | Success
1740360747.805685 | 1 | Sent | 56 | Success
1740360747.8099542 | 1 | Received | 56 | Success
1740360747.8669708 | 0 | Sent | 138 | Success
1740360747.871464 | 0 | Received | 138 | Success
1740360747.9787142 | 1 | Sent | 20 | Success
1740360747.9841862 | 1 | Received | 20 | Success
1740360748.013358 | 0 | Sent | 79 | Success
1740360748.016008 | 0 | Received | 79 | Success
1740360748.0587652 | 1 | Sent | 45 | Success
1740360748.063252 | 1 | Received | 45 | Success
1740360748.135055 | 0 | Sent | 197 | Success
1740360748.13929 | 0 | Received | 197 | Success
1740360748.229577 | 1 | Sent | 51 | Success
1740360748.232865 | 1 | Received | 51 | Success
1740360748.309845 | 0 | Sent | 217 | Success
1740360748.312232 | 0 | Received | 217 | Success
1740360748.3217402 | 1 | Sent | 155 | Success
1740360748.3239942 | 1 | Received | 155 | Success
1740360748.365928 | 0 | Sent | 15 | Success
1740360748.3686762 | 0 | Received | 15 | Success
1740360748.4618518 | 1 | Sent | 21 | Success
1740360748.4664068 | 1 | Received | 21 | Success
1740360748.559922 | 0 | Sent | 178 | Success
1740360748.565257 | 0 | Received | 178 | Success
1740360748.65972 | 1 | Sent | 93 | Success
1740360748.664928 | 1 | Received | 93 | Success
1740360748.769498 | 0 | Sent | 134 | Success
1740360748.773241 | 0 | Received | 134 | Success
1740360748.821739 | 1 | Sent | 63 | Success
1740360748.8253791 | 1 | Received | 63 | Success
1740360748.911498 | 0 | Sent | 220 | Success
1740360748.9159849 | 0 | Received | 220 | Success
1740360749.024848 | 1 | Sent | 164 | Success
1740360749.029213 | 1 | Received | 164 | Success
1740360749.079821 | 0 | Sent | 40 | Success
1740360749.084773 | 0 | Received | 40 | Success
1740360749.1170099 | 1 | Sent | 180 | Success
1740360749.121579 | 1 | Received | 180 | Success
1740360749.2073972 | 0 | Sent | 228 | Success
1740360749.210839 | 0 | Received | 228 | Success
1740360749.31375 | 1 | Sent | 37 | Success
1740360749.319374 | 1 | Received | 37 | Success
1740360749.397869 | 0 | Sent | 116 | Success
1740360749.4028301 | 0 | Received | 116 | Success
1740360749.430349 | 1 | Sent | 68 | Success
1740360749.43372 | 1 | Received | 68 | Success
1740360749.4884841 | 0 | Sent | 60 | Success
1740360749.491755 | 0 | Received | 60 | Success
1740360749.503958 | 1 | Sent | 169 | Success
1740360749.507618 | 1 | Received | 169 | Success
1740360749.613935 | 0 | Sent | 145 | Success
1740360749.6198301 | 0 | Received | 145 | Success
1740360749.714119 | 1 | Received | 25 | Success
1740360749.7149901 | 1 | Sent | 25 | Success
1740360749.835648 | 0 | Sent | 36 | Success
1740360749.840821 | 0 | Received | 36 | Success
1740360749.956013 | 1 | Sent | 35 | Success
1740360749.961579 | 1 | Received | 35 | Success
1740360749.982295 | 0 | Sent | 218 | Success
1740360749.985482 | 0 | Received | 218 | Success
1740360750.0508401 | 1 | Sent | 65 | Success
1740360750.055187 | 1 | Received | 65 | Success
1740360750.232671 | 0 | Sent | 8 | Success
1740360750.234636 | 0 | Received | 8 | Success
1740360750.3255732 | 1 | Sent | 168 | Success
1740360750.3301718 | 1 | Received | 168 | Success
1740360750.344067 | 0 | Sent | 92 | Success
1740360750.347614 | 0 | Received | 92 | Success
1740360750.389853 | 1 | Sent | 143 | Success
1740360750.3939872 | 1 | Received | 143 | Success
1740360750.442819 | 0 | Sent | 106 | Success
1740360750.447528 | 0 | Received | 106 | Success
1740360750.5276601 | 1 | Sent | 32 | Success
1740360750.530025 | 1 | Received | 32 | Success
1740360750.58704 | 0 | Sent | 95 | Success
1740360750.591605 | 0 | Received | 95 | Success
1740360750.623028 | 1 | Sent | 203 | Success
1740360750.6270561 | 1 | Received | 203 | Success
1740360750.639869 | 0 | Sent | 79 | Success
1740360750.644215 | 0 | Received | 79 | Success
1740360750.672627 | 1 | Sent | 230 | Success
1740360750.67717 | 1 | Received | 230 | Success
1740360750.7040699 | 0 | Sent | 198 | Success
1740360750.7079291 | 0 | Received | 198 | Success
1740360750.763693 | 1 | Sent | 28 | Success
1740360750.768281 | 1 | Received | 28 | Success
1740360750.820351 | 0 | Sent | 88 | Success
1740360750.8249831 | 0 | Received | 88 | Success
1740360750.841579 | 1 | Sent | 19 | Success
1740360750.8455539 | 1 | Received | 19 | Success
1740360750.9093812 | 0 | Sent | 223 | Success
1740360750.911256 | 0 | Received | 223 | Success
1740360750.986557 | 1 | Sent | 190 | Success
1740360750.989433 | 1 | Received | 190 | Success
1740360751.011564 | 0 | Sent | 96 | Success
1740360751.014528 | 0 | Received | 96 | Success
1740360751.083699 | 1 | Sent | 166 | Success
1740360751.087327 | 1 | Received | 166 | Success
1740360751.12529 | 0 | Sent | 200 | Success
1740360751.129826 | 0 | Received | 200 | Success
1740360751.160079 | 1 | Sent | 71 | Success
1740360751.1645792 | 1 | Received | 71 | Success
1740360751.2715352 | 0 | Sent | 34 | Success
1740360751.276789 | 0 | Received | 34 | Success
1740360751.3105128 | 1 | Sent | 5 | Success
1740360751.314911 | 1 | Received | 5 | Success
1740360751.36564 | 0 | Sent | 248 | Success
1740360751.3705 | 0 | Received | 248 | Success
1740360751.45229 | 1 | Sent | 8 | Success
1740360751.4545422 | 1 | Received | 8 | Success
1740360751.517062 | 0 | Sent | 138 | Success
1740360751.519286 | 0 | Received | 138 | Success
1740360751.622923 | 1 | Sent | 238 | Success
1740360751.627428 | 1 | Received | 238 | Success
1740360751.644825 | 0 | Sent | 56 | Success
1740360751.648572 | 0 | Received | 56 | Success
1740360751.688333 | 1 | Sent | 150 | Success
1740360751.6927922 | 1 | Received | 150 | Success
1740360751.745492 | 0 | Sent | 252 | Success
1740360751.749037 | 0 | Received | 252 | Success
1740360751.7931452 | 1 | Sent | 189 | Success
1740360751.797602 | 1 | Received | 189 | Success
1740360751.8238888 | 0 | Sent | 184 | Success
1740360751.8282921 | 0 | Received | 184 | Success
1740360751.932179 | 1 | Sent | 193 | Success
1740360751.937393 | 1 | Received | 193 | Success
1740360751.9900851 | 0 | Sent | 143 | Success
1740360751.992737 | 0 | Received | 143 | Success
1740360752.09098 | 1 | Sent | 9 | Success
1740360752.0967638 | 1 | Received | 9 | Success
1740360752.1172538 | 0 | Sent | 181 | Success
1740360752.1195 | 0 | Received | 181 | Success
1740360752.12526 | 1 | Sent | 199 | Success
1740360752.127604 | 1 | Received | 199 | Success
1740360752.2089741 | 0 | Sent | 111 | Success
1740360752.213621 | 0 | Received | 111 | Success
1740360752.307155 | 1 | Sent | 81 | Success
1740360752.311341 | 1 | Received | 81 | Success
1740360752.349665 | 0 | Sent | 180 | Success
1740360752.3539798 | 0 | Received | 180 | Success
1740360752.406006 | 1 | Sent | 233 | Success
1740360752.410052 | 1 | Received | 233 | Success
1740360752.498944 | 0 | Sent | 103 | Success
1740360752.502112 | 0 | Received | 103 | Success
1740360752.608384 | 1 | Sent | 7 | Success
1740360752.614248 | 1 | Received | 7 | Success
1740360752.660767 | 0 | Sent | 20 | Success
1740360752.6655061 | 0 | Received | 20 | Success
1740360752.7761312 | 1 | Sent | 174 | Success
1740360752.779118 | 1 | Received | 174 | Success
1740360752.8137012 | 0 | Sent | 183 | Success
1740360752.816898 | 0 | Received | 183 | Success
1740360752.898188 | 1 | Sent | 172 | Success
1740360752.903044 | 1 | Received | 172 | Success
1740360752.9184692 | 0 | Sent | 154 | Success
1740360752.922839 | 0 | Received | 154 | Success
1740360753.030792 | 1 | Sent | 108 | Success
1740360753.034754 | 1 | Received | 108 | Success
1740360753.047458 | 0 | Sent | 174 | Success
1740360753.050557 | 0 | Received | 174 | Success
1740360753.0960681 | 1 | Sent | 103 | Success
1740360753.099806 | 1 | Received | 103 | Success
1740360753.1236968 | 0 | Sent | 75 | Success
1740360753.1274471 | 0 | Received | 75 | Success
1740360753.205337 | 1 | Sent | 176 | Success
1740360753.207784 | 1 | Received | 176 | Success
1740360753.220194 | 0 | Sent | 150 | Success
1740360753.222187 | 0 | Received | 150 | Success
1740360753.2433321 | 1 | Sent | 214 | Success
1740360753.245381 | 1 | Received | 214 | Success
1740360753.33744 | 0 | Sent | 142 | Success
1740360753.340078 | 0 | Received | 142 | Success
1740360753.436171 | 1 | Sent | 71 | Success
1740360753.439435 | 1 | Received | 71 | Success
1740360753.516226 | 0 | Sent | 148 | Success
1740360753.5216 | 0 | Received | 148 | Success
1740360753.537927 | 1 | Sent | 179 | Success
1740360753.5429099 | 1 | Received | 179 | Success
1740360753.620738 | 0 | Sent | 118 | Success
1740360753.626239 | 0 | Received | 118 | Success
1740360753.65822 | 1 | Sent | 254 | Success
1740360753.663562 | 1 | Received | 254 | Success
1740360753.7459462 | 0 | Sent | 247 | Success
1740360753.750171 | 0 | Received | 247 | Success
1740360753.821676 | 1 | Sent | 9 | Success
1740360753.823691 | 1 | Received | 9 | Success
1740360753.860411 | 0 | Sent | 218 | Success
1740360753.863043 | 0 | Received | 218 | Success
1740360753.9323251 | 1 | Sent | 62 | Success
1740360753.9347699 | 1 | Received | 62 | Success
1740360753.941211 | 0 | Sent | 34 | Success
1740360753.9436722 | 0 | Received | 34 | Success
1740360753.987115 | 1 | Sent | 38 | Success
1740360753.989471 | 1 | Received | 38 | Success
1740360754.004087 | 0 | Sent | 99 | Success
1740360754.006816 | 0 | Received | 99 | Success
1740360754.073727 | 1 | Sent | 38 | Success
1740360754.075681 | 1 | Received | 38 | Success
1740360754.1617432 | 0 | Sent | 145 | Success
1740360754.1670458 | 0 | Received | 145 | Success
1740360754.2630742 | 1 | Sent | 29 | Success
1740360754.2677279 | 1 | Received | 29 | Success
1740360754.349557 | 0 | Sent | 232 | Success
1740360754.3549912 | 0 | Received | 232 | Success
1740360754.46371 | 1 | Sent | 88 | Success
1740360754.468522 | 1 | Received | 88 | Success
1740360754.542093 | 0 | Sent | 35 | Success
1740360754.547795 | 0 | Received | 35 | Success
1740360754.597048 | 1 | Sent | 80 | Success
1740360754.5999649 | 1 | Received | 80 | Success
1740360754.68531 | 0 | Sent | 117 | Success
1740360754.688483 | 0 | Received | 117 | Success
1740360754.6910741 | 1 | Sent | 154 | Success
1740360754.693651 | 1 | Received | 154 | Success
1740360754.7171881 | 0 | Sent | 14 | Success
1740360754.71896 | 0 | Received | 14 | Success
1740360754.7874932 | 1 | Sent | 143 | Success
1740360754.789183 | 1 | Received | 143 | Success
1740360754.846109 | 0 | Sent | 65 | Success
1740360754.84852 | 0 | Received | 65 | Success
1740360754.9377291 | 1 | Sent | 241 | Success
1740360754.9420118 | 1 | Received | 241 | Success
1740360754.964092 | 0 | Sent | 255 | Success
1740360754.966519 | 0 | Received | 255 | Success
1740360755.069334 | 1 | Sent | 172 | Success
1740360755.07484 | 1 | Received | 172 | Success
1740360755.1360672 | 0 | Sent | 112 | Success
1740360755.139672 | 0 | Received | 112 | Success
1740360755.203837 | 1 | Sent | 114 | Success
1740360755.207217 | 1 | Received | 114 | Success
1740360755.259416 | 0 | Sent | 191 | Success
1740360755.2626162 | 0 | Received | 191 | Success
1740360755.336672 | 1 | Sent | 248 | Success
1740360755.34075 | 1 | Received | 248 | Success
1740360755.441089 | 0 | Sent | 224 | Success
1740360755.447804 | 0 | Received | 224 | Success
1740360755.537462 | 1 | Sent | 232 | Success
1740360755.542795 | 1 | Received | 232 | Success
1740360755.601614 | 0 | Sent | 219 | Success
1740360755.60714 | 0 | Received | 219 | Success
1740360755.6639218 | 1 | Sent | 98 | Success
1740360755.668192 | 1 | Received | 98 | Success
1740360755.760345 | 0 | Sent | 190 | Success
1740360755.7658 | 0 | Received | 190 | Success
1740360755.810883 | 1 | Sent | 113 | Success
1740360755.8146582 | 1 | Received | 113 | Success
1740360755.8768861 | 0 | Sent | 233 | Success
1740360755.881087 | 0 | Received | 233 | Success
1740360755.992107 | 1 | Sent | 160 | Success
1740360755.998559 | 1 | Received | 160 | Success
1740360756.019781 | 0 | Sent | 117 | Success
1740360756.0235252 | 0 | Received | 117 | Success
1740360756.093486 | 1 | Sent | 223 | Success
1740360756.098218 | 1 | Received | 223 | Success
1740360756.189976 | 0 | Sent | 20 | Success
1740360756.195637 | 0 | Received | 20 | Success
1740360756.285104 | 1 | Sent | 69 | Success
1740360756.291256 | 1 | Received | 69 | Success
1740360756.362484 | 0 | Sent | 99 | Success
1740360756.364458 | 0 | Received | 99 | Success
1740360756.443121 | 1 | Sent | 220 | Success
1740360756.446906 | 1 | Received | 220 | Success
1740360756.462692 | 0 | Sent | 179 | Success
1740360756.465323 | 0 | Received | 179 | Success
1740360756.5523021 | 1 | Sent | 239 | Success
1740360756.554999 | 1 | Received | 239 | Success
1740360756.653523 | 0 | Sent | 30 | Success
1740360756.65732 | 0 | Received | 30 | Success
1740360756.711491 | 1 | Sent | 116 | Success
1740360756.717618 | 1 | Received | 116 | Success
1740360756.7785852 | 0 | Sent | 82 | Success
1740360756.782481 | 0 | Received | 82 | Success
1740360756.892245 | 1 | Sent | 2 | Success
1740360756.900804 | 1 | Received | 2 | Success
1740360756.979703 | 0 | Sent | 178 | Success
1740360756.9840178 | 0 | Received | 178 | Success
1740360757.007639 | 1 | Sent | 158 | Success
1740360757.014297 | 1 | Received | 158 | Success
1740360757.059735 | 0 | Sent | 172 | Success
1740360757.064084 | 0 | Received | 172 | Success
1740360757.1644402 | 1 | Sent | 103 | Success
1740360757.168448 | 1 | Received | 103 | Success
1740360757.216297 | 0 | Sent | 171 | Success
1740360757.218186 | 0 | Received | 171 | Success
1740360757.276953 | 1 | Sent | 12 | Success
1740360757.279079 | 1 | Received | 12 | Success
1740360757.341137 | 0 | Sent | 158 | Success
1740360757.343053 | 0 | Received | 158 | Success
1740360757.384853 | 1 | Sent | 185 | Success
1740360757.3869581 | 1 | Received | 185 | Success
1740360757.471749 | 0 | Sent | 248 | Success
1740360757.4733021 | 0 | Received | 248 | Success
1740360757.562947 | 1 | Sent | 141 | Success
1740360757.5644748 | 1 | Received | 141 | Success
1740360757.66184 | 0 | Sent | 43 | Success
1740360757.666255 | 0 | Received | 43 | Success
1740360757.746662 | 1 | Sent | 129 | Success
1740360757.752003 | 1 | Received | 129 | Success
1740360757.776138 | 0 | Sent | 172 | Success
1740360757.779742 | 0 | Received | 172 | Success
1740360757.851464 | 1 | Sent | 58 | Success
1740360757.857425 | 1 | Received | 58 | Success
1740360757.963745 | 0 | Sent | 55 | Success
1740360757.968965 | 0 | Received | 55 | Success
1740360757.981127 | 1 | Sent | 136 | Success
1740360757.9835572 | 1 | Received | 136 | Success
1740360758.051841 | 0 | Sent | 44 | Success
1740360758.0580869 | 0 | Received | 44 | Success
1740360758.163581 | 1 | Sent | 21 | Success
1740360758.166325 | 1 | Received | 21 | Success
1740360758.224896 | 0 | Sent | 95 | Success
1740360758.226123 | 0 | Received | 95 | Success
1740360758.332532 | 1 | Sent | 234 | Success
1740360758.334786 | 1 | Received | 234 | Success
1740360758.4268548 | 0 | Sent | 12 | Success
1740360758.430122 | 0 | Received | 12 | Success
1740360758.460024 | 1 | Sent | 183 | Success
1740360758.461696 | 1 | Received | 183 | Success
1740360758.487387 | 0 | Sent | 109 | Success
1740360758.489494 | 0 | Received | 109 | Success
1740360758.581536 | 1 | Sent | 68 | Success
1740360758.583283 | 1 | Received | 68 | Success
1740360758.646959 | 0 | Sent | 223 | Success
1740360758.6537669 | 0 | Received | 223 | Success
1740360758.685997 | 1 | Sent | 95 | Success
1740360758.690062 | 1 | Received | 95 | Success
1740360758.744834 | 0 | Sent | 74 | Success
1740360758.747902 | 0 | Received | 74 | Success
1740360758.835545 | 1 | Sent | 35 | Success
1740360758.839361 | 1 | Received | 35 | Success
1740360758.8821461 | 0 | Sent | 148 | Success
1740360758.900398 | 0 | Received | 148 | Success
1740360759.008171 | 1 | Sent | 226 | Success
1740360759.0144908 | 1 | Received | 226 | Success
1740360759.1001651 | 0 | Sent | 233 | Success
1740360759.105092 | 0 | Received | 233 | Success
1740360759.2001832 | 1 | Sent | 44 | Success
1740360759.203618 | 1 | Received | 44 | Success
1740360759.2739358 | 0 | Sent | 117 | Success
1740360759.278087 | 0 | Received | 117 | Success
1740360759.301422 | 1 | Sent | 164 | Success
1740360759.305116 | 1 | Received | 164 | Success
1740360759.378677 | 0 | Sent | 74 | Success
1740360759.382472 | 0 | Received | 74 | Success
1740360759.462946 | 1 | Sent | 251 | Success
1740360759.466471 | 1 | Received | 251 | Success
1740360759.566558 | 0 | Sent | 132 | Success
1740360759.570867 | 0 | Received | 132 | Success
1740360759.667521 | 1 | Sent | 245 | Success
1740360759.672651 | 1 | Received | 245 | Success
1740360759.758255 | 0 | Sent | 229 | Success
1740360759.765676 | 0 | Received | 229 | Success
1740360759.774924 | 1 | Sent | 252 | Success
1740360759.778954 | 1 | Received | 252 | Success
1740360759.836575 | 0 | Sent | 79 | Success
1740360759.839247 | 0 | Received | 79 | Success
1740360759.927008 | 1 | Sent | 30 | Success
1740360759.931972 | 1 | Received | 30 | Success
1740360760.0056 | 0 | Sent | 201 | Success
1740360760.010092 | 0 | Received | 201 | Success
1740360760.0376818 | 1 | Sent | 143 | Success
1740360760.0416992 | 1 | Received | 143 | Success
1740360760.1398551 | 0 | Sent | 151 | Success
1740360760.144306 | 0 | Received | 151 | Success
1740360760.226078 | 1 | Sent | 80 | Success
1740360760.2310028 | 1 | Received | 80 | Success
1740360760.313396 | 0 | Sent | 93 | Success
1740360760.318677 | 0 | Received | 93 | Success
1740360760.384568 | 1 | Sent | 203 | Success
1740360760.3918562 | 1 | Received | 203 | Success
1740360760.4399822 | 0 | Sent | 63 | Success
1740360760.4443939 | 0 | Received | 63 | Success
1740360760.506416 | 1 | Sent | 175 | Success
1740360760.511471 | 1 | Received | 175 | Success
1740360760.5918279 | 0 | Sent | 85 | Success
1740360760.5955899 | 0 | Received | 85 | Success
1740360760.6545222 | 1 | Sent | 147 | Success
1740360760.6637702 | 1 | Received | 147 | Success
1740360760.728704 | 0 | Sent | 63 | Success
1740360760.731887 | 0 | Received | 63 | Success
1740360760.799263 | 1 | Sent | 219 | Success
1740360760.821592 | 1 | Received | 219 | Success
1740360760.8878322 | 0 | Sent | 185 | Success
1740360760.891001 | 0 | Received | 185 | Success
1740360760.97281 | 1 | Sent | 136 | Success
1740360760.9767108 | 1 | Received | 136 | Success
1740360761.062649 | 0 | Sent | 62 | Success
1740360761.066 | 0 | Received | 62 | Success
1740360761.136708 | 1 | Sent | 253 | Success
1740360761.13971 | 1 | Received | 253 | Success
1740360761.211783 | 0 | Sent | 59 | Success
1740360761.214226 | 0 | Received | 59 | Success
